order_id,Grid_ID,Timestamp,preparation_time,restaurant_id,restaurant_name,time_bin,day_of_week,is_weekend
20250115-4956,883da1b925fffff,2025-01-15 12:52:00,16,18273624,Cafeteria & Co.,2025-01-15 12:45:00,2,0
20250115-3720,883da11735fffff,2025-01-15 12:52:00,7,2742,Bukhara - ITC Maurya,2025-01-15 12:45:00,2,0
20250115-3358,883da11431fffff,2025-01-15 12:52:00,17,305525,Cafe Lota,2025-01-15 12:45:00,2,0
20250115-1371,883da11455fffff,2025-01-15 12:52:00,15,18208892,Cafe Hawkers,2025-01-15 12:45:00,2,0
20250115-2939,883da18da3fffff,2025-01-15 12:53:00,14,3083,Wok In The Clouds,2025-01-15 12:45:00,2,0
20250115-1409,883da11409fffff,2025-01-15 12:53:00,16,313256,The Junkyard Cafe,2025-01-15 12:45:00,2,0
20250115-1008,883da11409fffff,2025-01-15 12:53:00,10,18157403,Cafe Public Connection,2025-01-15 12:45:00,2,0
20250115-2074,883da115e9fffff,2025-01-15 12:53:00,11,305,Sagar Ratna,2025-01-15 12:45:00,2,0
20250115-3229,883da1b925fffff,2025-01-15 12:53:00,16,304262,Ricos,2025-01-15 12:45:00,2,0
20250115-2975,883da11431fffff,2025-01-15 12:53:00,19,305525,Cafe Lota,2025-01-15 12:45:00,2,0
20250115-3081,883da11455fffff,2025-01-15 12:53:00,17,312601,Open House Cafe,2025-01-15 12:45:00,2,0
20250115-3933,883da11549fffff,2025-01-15 12:53:00,16,307571,Wood Box Cafe,2025-01-15 12:45:00,2,0
20250115-3255,883da18da3fffff,2025-01-15 12:53:00,23,3077,Pirates of Grill,2025-01-15 12:45:00,2,0
20250115-4239,883da11409fffff,2025-01-15 12:53:00,15,309586,Kinbuck 2,2025-01-15 12:45:00,2,0
20250115-2288,883da18da3fffff,2025-01-15 12:53:00,11,3077,Pirates of Grill,2025-01-15 12:45:00,2,0
20250115-0111,883da1140bfffff,2025-01-15 12:53:00,28,3393,Parikrama - The Revolving Restaurant,2025-01-15 12:45:00,2,0
20250115-3532,883da11409fffff,2025-01-15 12:53:00,10,18281985,Teddy Boy,2025-01-15 12:45:00,2,0
20250115-4941,883da11409fffff,2025-01-15 12:53:00,10,6957,My Bar Lounge & Restaurant,2025-01-15 12:45:00,2,0
20250115-4405,883da102c7fffff,2025-01-15 12:53:00,11,4271,HÃ­_agen-Dazs,2025-01-15 12:45:00,2,0
20250115-1092,883da1b925fffff,2025-01-15 12:53:00,17,6144,Indus Flavour,2025-01-15 12:45:00,2,0
20250115-1421,883da11409fffff,2025-01-15 12:53:00,16,312603,Lord of the Drinks,2025-01-15 12:45:00,2,0
20250115-0166,883da11423fffff,2025-01-15 12:53:00,20,3406,Amici Cafe,2025-01-15 12:45:00,2,0
20250115-0297,883da11423fffff,2025-01-15 12:53:00,17,300656,Smoke House Deli,2025-01-15 12:45:00,2,0
20250115-4484,883da11423fffff,2025-01-15 12:53:00,23,8244,Big Chill,2025-01-15 12:45:00,2,0
20250115-3793,883da1b925fffff,2025-01-15 12:53:00,23,306407,YOLO 21,2025-01-15 12:45:00,2,0
20250115-0902,883da11409fffff,2025-01-15 12:53:00,17,900,Saravana Bhavan,2025-01-15 12:45:00,2,0
20250115-3542,883da11409fffff,2025-01-15 12:53:00,6,306913,Caffe 9,2025-01-15 12:45:00,2,0
20250115-3874,883da11455fffff,2025-01-15 12:53:00,15,18306523,CafÃ­Â© MRP,2025-01-15 12:45:00,2,0
20250115-0090,883da11401fffff,2025-01-15 12:54:00,9,899,Saravana Bhavan,2025-01-15 12:45:00,2,0
20250115-1179,883da102d7fffff,2025-01-15 12:54:00,9,2649,Whipped,2025-01-15 12:45:00,2,0
20250115-2447,883da11423fffff,2025-01-15 12:54:00,16,844,Khan Chacha,2025-01-15 12:45:00,2,0
20250115-3083,883da1140bfffff,2025-01-15 12:54:00,16,302878,Cha Bar,2025-01-15 12:45:00,2,0
20250115-4210,883da11423fffff,2025-01-15 12:54:00,22,1614,Big Chill,2025-01-15 12:45:00,2,0
20250115-2254,883da11455fffff,2025-01-15 12:54:00,15,18306523,CafÃ­Â© MRP,2025-01-15 12:45:00,2,0
20250115-3469,883da1029dfffff,2025-01-15 12:54:00,11,1922,Culinaire,2025-01-15 12:45:00,2,0
20250115-2318,883da11537fffff,2025-01-15 12:54:00,18,307113,Diggin,2025-01-15 12:45:00,2,0
20250115-2335,883da1b925fffff,2025-01-15 12:54:00,18,304262,Ricos,2025-01-15 12:45:00,2,0
20250115-0671,883da115cdfffff,2025-01-15 12:54:00,20,1819,The All American Diner,2025-01-15 12:45:00,2,0
20250115-0977,883da1b925fffff,2025-01-15 12:55:00,18,306407,YOLO 21,2025-01-15 12:45:00,2,0
20250115-2133,883da11409fffff,2025-01-15 12:55:00,16,7855,Dunkin' Donuts,2025-01-15 12:45:00,2,0
20250115-4589,883da11423fffff,2025-01-15 12:55:00,19,2632,Mamagoto,2025-01-15 12:45:00,2,0
20250115-1440,883da102dbfffff,2025-01-15 12:55:00,15,307065,Sakley's The Mountain Cafe,2025-01-15 12:45:00,2,0
20250115-2085,883da18da3fffff,2025-01-15 12:55:00,13,304746,The California Boulevard,2025-01-15 12:45:00,2,0
20250115-2274,883da11409fffff,2025-01-15 12:55:00,19,18235515,FLYP@MTV,2025-01-15 12:45:00,2,0
20250115-4477,883da18da3fffff,2025-01-15 12:55:00,11,306476,AMPM CafÃ­Â© & Bar,2025-01-15 12:45:00,2,0
20250115-3915,883da18da3fffff,2025-01-15 12:55:00,14,18252401,National Highway 44,2025-01-15 12:45:00,2,0
20250115-1530,883da18da3fffff,2025-01-15 12:55:00,20,304746,The California Boulevard,2025-01-15 12:45:00,2,0
20250115-2226,883da1152bfffff,2025-01-15 12:55:00,11,8893,Raasta,2025-01-15 12:45:00,2,0
20250115-2261,883da11455fffff,2025-01-15 12:56:00,16,1800,Veda,2025-01-15 12:45:00,2,0
20250115-4855,883da11409fffff,2025-01-15 12:56:00,19,301114,Wenger's Deli,2025-01-15 12:45:00,2,0
20250115-4312,883da116a5fffff,2025-01-15 12:56:00,15,481,Moti Mahal,2025-01-15 12:45:00,2,0
20250115-1184,883da1b925fffff,2025-01-15 12:56:00,11,307369,Taxi Bar & Cafe,2025-01-15 12:45:00,2,0
20250115-3182,883da1140bfffff,2025-01-15 12:56:00,15,3393,Parikrama - The Revolving Restaurant,2025-01-15 12:45:00,2,0
20250115-1511,883da11423fffff,2025-01-15 12:56:00,16,311531,The Big Chill Cakery,2025-01-15 12:45:00,2,0
20250115-1839,883da11409fffff,2025-01-15 12:56:00,15,18219558,Bikkgane Biryani,2025-01-15 12:45:00,2,0
20250115-3815,883da11423fffff,2025-01-15 12:56:00,21,844,Khan Chacha,2025-01-15 12:45:00,2,0
20250115-2548,883da1140bfffff,2025-01-15 12:56:00,13,305453,Chew - Pan Asian Cafe,2025-01-15 12:45:00,2,0
20250115-0614,883da11453fffff,2025-01-15 12:56:00,22,463,Karim's,2025-01-15 12:45:00,2,0
20250115-1637,883da1140bfffff,2025-01-15 12:56:00,22,310448,Burger King,2025-01-15 12:45:00,2,0
20250115-2642,883da1b925fffff,2025-01-15 12:56:00,21,304262,Ricos,2025-01-15 12:45:00,2,0
20250115-0595,883da1152bfffff,2025-01-15 12:57:00,7,8369,Garage Inc.,2025-01-15 12:45:00,2,0
20250115-3353,883da1145bfffff,2025-01-15 12:57:00,11,9165,Old Famous Jalebi Wala,2025-01-15 12:45:00,2,0
20250115-4634,883da1029dfffff,2025-01-15 12:57:00,13,308018,Yeti - The Himalayan Kitchen,2025-01-15 12:45:00,2,0
20250115-0349,883da1152bfffff,2025-01-15 12:57:00,20,301442,Imperfecto,2025-01-15 12:45:00,2,0
20250115-4185,883da1152bfffff,2025-01-15 12:57:00,20,5030,Out Of The Box,2025-01-15 12:45:00,2,0
20250115-3675,883da11455fffff,2025-01-15 12:57:00,12,309664,Caffe Tonino,2025-01-15 12:45:00,2,0
20250115-3658,883da1140bfffff,2025-01-15 12:57:00,17,18238278,Tamasha,2025-01-15 12:45:00,2,0
20250115-1978,883da1b925fffff,2025-01-15 12:57:00,14,304307,Wood Box Cafe,2025-01-15 12:45:00,2,0
20250115-3209,883da1140bfffff,2025-01-15 12:57:00,14,18233593,Farzi Cafe,2025-01-15 12:45:00,2,0
20250115-3017,883da11409fffff,2025-01-15 12:57:00,16,18157384,Jungle Jamboree,2025-01-15 12:45:00,2,0
20250115-0978,883da11423fffff,2025-01-15 12:57:00,23,1614,Big Chill,2025-01-15 12:45:00,2,0
20250115-4806,883da102edfffff,2025-01-15 12:57:00,19,8621,Rose Cafe,2025-01-15 12:45:00,2,0
20250115-0576,883da1152bfffff,2025-01-15 12:57:00,12,301001,Elf Cafe & Bar,2025-01-15 12:45:00,2,0
20250115-2804,883da1156bfffff,2025-01-15 12:57:00,11,18034053,The Fatty Bao,2025-01-15 12:45:00,2,0
20250115-1369,883da11409fffff,2025-01-15 12:58:00,24,309790,The Vault Cafe,2025-01-15 12:45:00,2,0
20250115-0099,883da1152bfffff,2025-01-15 12:58:00,28,308322,Hauz Khas Social,2025-01-15 12:45:00,2,0
20250115-0348,883da11423fffff,2025-01-15 12:58:00,23,1614,Big Chill,2025-01-15 12:45:00,2,0
20250115-4413,883da11423fffff,2025-01-15 12:58:00,18,2632,Mamagoto,2025-01-15 12:45:00,2,0
20250115-0631,883da11423fffff,2025-01-15 12:58:00,14,7227,Out Of The Box,2025-01-15 12:45:00,2,0
20250115-3973,883da102c7fffff,2025-01-15 12:58:00,11,3192,Big Chill,2025-01-15 12:45:00,2,0
20250115-2821,883da11409fffff,2025-01-15 12:58:00,6,18219558,Bikkgane Biryani,2025-01-15 12:45:00,2,0
20250115-0028,883da11455fffff,2025-01-15 12:58:00,19,870,Nizam's Kathi Kabab,2025-01-15 12:45:00,2,0
20250115-1935,883da102dbfffff,2025-01-15 12:58:00,16,307065,Sakley's The Mountain Cafe,2025-01-15 12:45:00,2,0
20250115-4785,883da18da3fffff,2025-01-15 12:58:00,17,306476,AMPM CafÃ­Â© & Bar,2025-01-15 12:45:00,2,0
20250115-2774,883da11409fffff,2025-01-15 12:58:00,17,309955,Nando's,2025-01-15 12:45:00,2,0
20250115-2421,883da11507fffff,2025-01-15 12:58:00,18,1777,Rajinder Da Dhaba,2025-01-15 12:45:00,2,0
20250115-3695,883da11409fffff,2025-01-15 12:59:00,24,6957,My Bar Lounge & Restaurant,2025-01-15 12:45:00,2,0
20250115-1734,883da1b925fffff,2025-01-15 12:59:00,11,304307,Wood Box Cafe,2025-01-15 12:45:00,2,0
20250115-0974,883da11409fffff,2025-01-15 12:59:00,23,301489,Barbeque Nation,2025-01-15 12:45:00,2,0
20250115-0780,883da11409fffff,2025-01-15 12:59:00,15,2504,Pind Balluchi,2025-01-15 12:45:00,2,0
20250115-1792,883da11455fffff,2025-01-15 12:59:00,11,312601,Open House Cafe,2025-01-15 12:45:00,2,0
20250115-1940,883da11453fffff,2025-01-15 12:59:00,26,463,Karim's,2025-01-15 12:45:00,2,0
20250115-3019,883da11455fffff,2025-01-15 12:59:00,21,301605,Warehouse Cafe,2025-01-15 12:45:00,2,0
20250115-0891,883da1153dfffff,2025-01-15 12:59:00,18,472,Evergreen Sweet House,2025-01-15 12:45:00,2,0
20250115-0728,883da11409fffff,2025-01-15 12:59:00,6,930,Zen,2025-01-15 12:45:00,2,0
20250115-1635,883da11409fffff,2025-01-15 12:59:00,15,18219558,Bikkgane Biryani,2025-01-15 12:45:00,2,0
20250115-4891,883da11409fffff,2025-01-15 12:59:00,14,312603,Lord of the Drinks,2025-01-15 12:45:00,2,0
20250115-4109,883da115e9fffff,2025-01-15 12:59:00,8,309882,Kathputli,2025-01-15 12:45:00,2,0
20250115-4748,883da11409fffff,2025-01-15 12:59:00,16,900,Saravana Bhavan,2025-01-15 12:45:00,2,0
20250115-2140,883da18ca7fffff,2025-01-15 12:59:00,20,2965,Billu's Hut,2025-01-15 12:45:00,2,0
20250115-4322,883da1b967fffff,2025-01-15 12:59:00,17,312576,Munch Nation,2025-01-15 12:45:00,2,0
20250115-4779,883da11407fffff,2025-01-15 12:59:00,19,4631,Andhra Bhavan,2025-01-15 12:45:00,2,0
20250115-0910,883da11431fffff,2025-01-15 12:59:00,17,305525,Cafe Lota,2025-01-15 12:45:00,2,0
20250115-4964,883da1b925fffff,2025-01-15 13:00:00,8,18273624,Cafeteria & Co.,2025-01-15 13:00:00,2,0
20250115-2819,883da1152bfffff,2025-01-15 13:00:00,21,308322,Hauz Khas Social,2025-01-15 13:00:00,2,0
20250115-3775,883da1152bfffff,2025-01-15 13:00:00,10,304296,My Bar Grill,2025-01-15 13:00:00,2,0
20250115-0138,883da11409fffff,2025-01-15 13:00:00,22,309586,Kinbuck 2,2025-01-15 13:00:00,2,0
20250115-4768,883da1143dfffff,2025-01-15 13:00:00,15,799,Gulati,2025-01-15 13:00:00,2,0
20250115-1546,883da1152bfffff,2025-01-15 13:00:00,10,301131,Fork You,2025-01-15 13:00:00,2,0
20250115-0917,883da1140bfffff,2025-01-15 13:00:00,9,3393,Parikrama - The Revolving Restaurant,2025-01-15 13:00:00,2,0
20250115-4817,883da115a5fffff,2025-01-15 13:00:00,19,304239,FIO Cookhouse and Bar,2025-01-15 13:00:00,2,0
20250115-1727,883da1140bfffff,2025-01-15 13:00:00,20,18238278,Tamasha,2025-01-15 13:00:00,2,0
20250115-1585,883da11549fffff,2025-01-15 13:00:00,8,311340,Young Wild Free Cafe,2025-01-15 13:00:00,2,0
20250115-3067,883da1152bfffff,2025-01-15 13:00:00,28,308322,Hauz Khas Social,2025-01-15 13:00:00,2,0
20250115-0912,883da11735fffff,2025-01-15 13:01:00,21,2742,Bukhara - ITC Maurya,2025-01-15 13:00:00,2,0
20250115-2938,883da11409fffff,2025-01-15 13:01:00,9,313256,The Junkyard Cafe,2025-01-15 13:00:00,2,0
20250115-3667,883da11409fffff,2025-01-15 13:01:00,11,311373,Desi Vibes,2025-01-15 13:00:00,2,0
20250115-0094,883da11409fffff,2025-01-15 13:01:00,14,7855,Dunkin' Donuts,2025-01-15 13:00:00,2,0
20250115-4526,883da1b925fffff,2025-01-15 13:01:00,11,304307,Wood Box Cafe,2025-01-15 13:00:00,2,0
20250115-2559,883da11453fffff,2025-01-15 13:01:00,26,463,Karim's,2025-01-15 13:00:00,2,0
20250115-3877,883da115cdfffff,2025-01-15 13:01:00,16,1819,The All American Diner,2025-01-15 13:00:00,2,0
20250115-2406,883da102dbfffff,2025-01-15 13:01:00,21,3190,Big Chill,2025-01-15 13:00:00,2,0
20250115-1450,883da11549fffff,2025-01-15 13:01:00,14,312772,2 Bandits Lounge & Bar,2025-01-15 13:00:00,2,0
20250115-2158,883da11409fffff,2025-01-15 13:01:00,17,301011,Starbucks,2025-01-15 13:00:00,2,0
20250115-2684,883da11431fffff,2025-01-15 13:01:00,17,305525,Cafe Lota,2025-01-15 13:00:00,2,0
20250115-0377,883da1140bfffff,2025-01-15 13:01:00,13,18241537,38 Barracks,2025-01-15 13:00:00,2,0
20250115-3070,883da102dbfffff,2025-01-15 13:01:00,14,307065,Sakley's The Mountain Cafe,2025-01-15 13:00:00,2,0
20250115-4801,883da1b925fffff,2025-01-15 13:01:00,11,301700,Big Yellow Door,2025-01-15 13:00:00,2,0
20250115-0312,883da11453fffff,2025-01-15 13:02:00,11,463,Karim's,2025-01-15 13:00:00,2,0
20250115-4897,883da11409fffff,2025-01-15 13:02:00,14,4249,Wenger's,2025-01-15 13:00:00,2,0
20250115-4163,883da18da3fffff,2025-01-15 13:02:00,10,312476,Lights Camera Action - Air Bar,2025-01-15 13:00:00,2,0
20250115-3006,883da11423fffff,2025-01-15 13:02:00,14,3406,Amici Cafe,2025-01-15 13:00:00,2,0
20250115-0092,883da11423fffff,2025-01-15 13:02:00,18,7227,Out Of The Box,2025-01-15 13:00:00,2,0
20250115-2770,883da11443fffff,2025-01-15 13:02:00,14,6075,Sita Ram Diwan Chand,2025-01-15 13:00:00,2,0
20250115-3404,883da1151bfffff,2025-01-15 13:02:00,11,1188,Lodi - The Garden Restaurant,2025-01-15 13:00:00,2,0
20250115-1495,883da102dbfffff,2025-01-15 13:02:00,18,3190,Big Chill,2025-01-15 13:00:00,2,0
20250115-0102,883da1b925fffff,2025-01-15 13:02:00,20,310592,The Vintage Avenue,2025-01-15 13:00:00,2,0
20250115-2710,883da1140bfffff,2025-01-15 13:03:00,22,3393,Parikrama - The Revolving Restaurant,2025-01-15 13:00:00,2,0
20250115-3998,883da11537fffff,2025-01-15 13:03:00,17,307113,Diggin,2025-01-15 13:00:00,2,0
20250115-3717,883da11409fffff,2025-01-15 13:03:00,12,6957,My Bar Lounge & Restaurant,2025-01-15 13:00:00,2,0
20250115-4374,883da11537fffff,2025-01-15 13:03:00,8,307113,Diggin,2025-01-15 13:00:00,2,0
20250115-4180,883da11455fffff,2025-01-15 13:03:00,18,310143,Naturals Ice Cream,2025-01-15 13:00:00,2,0
20250115-2895,883da11409fffff,2025-01-15 13:03:00,17,4249,Wenger's,2025-01-15 13:00:00,2,0
20250115-2255,883da102d7fffff,2025-01-15 13:03:00,21,1018,Mainland China,2025-01-15 13:00:00,2,0
20250115-3479,883da1140bfffff,2025-01-15 13:03:00,21,910,United Coffee House,2025-01-15 13:00:00,2,0
20250115-4702,883da11455fffff,2025-01-15 13:03:00,22,301605,Warehouse Cafe,2025-01-15 13:00:00,2,0
20250115-1970,883da11409fffff,2025-01-15 13:03:00,21,900,Saravana Bhavan,2025-01-15 13:00:00,2,0
20250115-3022,883da11455fffff,2025-01-15 13:03:00,14,18246991,Odeon Social,2025-01-15 13:00:00,2,0
20250115-4274,883da11455fffff,2025-01-15 13:03:00,15,4815,Route 04,2025-01-15 13:00:00,2,0
20250115-3953,883da11423fffff,2025-01-15 13:03:00,12,307799,Wok  In The Clouds,2025-01-15 13:00:00,2,0
20250115-0439,883da11409fffff,2025-01-15 13:03:00,14,306497,Punjabi By Nature,2025-01-15 13:00:00,2,0
20250115-2924,883da11409fffff,2025-01-15 13:03:00,7,309790,The Vault Cafe,2025-01-15 13:00:00,2,0
20250115-3544,883da11409fffff,2025-01-15 13:03:00,15,6957,My Bar Lounge & Restaurant,2025-01-15 13:00:00,2,0
20250115-3185,883da11455fffff,2025-01-15 13:03:00,13,870,Nizam's Kathi Kabab,2025-01-15 13:00:00,2,0
20250115-3888,883da1b925fffff,2025-01-15 13:04:00,13,310592,The Vintage Avenue,2025-01-15 13:00:00,2,0
20250115-0493,883da102c7fffff,2025-01-15 13:04:00,16,3192,Big Chill,2025-01-15 13:00:00,2,0
20250115-0851,883da11455fffff,2025-01-15 13:04:00,14,301605,Warehouse Cafe,2025-01-15 13:00:00,2,0
20250115-4596,883da11423fffff,2025-01-15 13:04:00,11,4741,Boombox Cafe,2025-01-15 13:00:00,2,0
20250115-4082,883da11407fffff,2025-01-15 13:04:00,13,4631,Andhra Bhavan,2025-01-15 13:00:00,2,0
20250115-2461,883da11455fffff,2025-01-15 13:04:00,14,307060,The Beer Cafe - BIGGIE,2025-01-15 13:00:00,2,0
20250115-1335,883da11423fffff,2025-01-15 13:04:00,11,307799,Wok  In The Clouds,2025-01-15 13:00:00,2,0
20250115-0443,883da1152bfffff,2025-01-15 13:04:00,8,301442,Imperfecto,2025-01-15 13:00:00,2,0
20250115-4302,883da102c7fffff,2025-01-15 13:04:00,14,9984,Starbucks,2025-01-15 13:00:00,2,0
20250115-2861,883da11409fffff,2025-01-15 13:04:00,16,307036,Excuse Me Boss,2025-01-15 13:00:00,2,0
20250115-4911,883da11423fffff,2025-01-15 13:04:00,11,9618,The Blue Door Cafe,2025-01-15 13:00:00,2,0
20250115-0652,883da18da3fffff,2025-01-15 13:04:00,10,304746,The California Boulevard,2025-01-15 13:00:00,2,0
20250115-4979,883da1152bfffff,2025-01-15 13:05:00,21,308322,Hauz Khas Social,2025-01-15 13:00:00,2,0
20250115-2200,883da11431fffff,2025-01-15 13:05:00,12,305525,Cafe Lota,2025-01-15 13:00:00,2,0
20250115-2347,883da11443fffff,2025-01-15 13:05:00,8,6075,Sita Ram Diwan Chand,2025-01-15 13:00:00,2,0
20250115-0372,883da1152bfffff,2025-01-15 13:05:00,22,308322,Hauz Khas Social,2025-01-15 13:00:00,2,0
20250115-1210,883da11537fffff,2025-01-15 13:05:00,13,313200,TabulaBeach Cafe,2025-01-15 13:00:00,2,0
20250115-2156,883da11407fffff,2025-01-15 13:05:00,13,4631,Andhra Bhavan,2025-01-15 13:00:00,2,0
20250115-4294,883da1145bfffff,2025-01-15 13:05:00,18,9165,Old Famous Jalebi Wala,2025-01-15 13:00:00,2,0
20250115-4134,883da1b925fffff,2025-01-15 13:05:00,16,310592,The Vintage Avenue,2025-01-15 13:00:00,2,0
20250115-3597,883da11409fffff,2025-01-15 13:05:00,7,311057,My Bar Headquarters,2025-01-15 13:00:00,2,0
20250115-3881,883da11409fffff,2025-01-15 13:05:00,25,7713,Ardor 2.1,2025-01-15 13:00:00,2,0
20250115-0696,883da11455fffff,2025-01-15 13:05:00,5,309664,Caffe Tonino,2025-01-15 13:00:00,2,0
20250115-3159,883da11547fffff,2025-01-15 13:06:00,13,7060,Karnataka Food Centre,2025-01-15 13:00:00,2,0
20250115-2831,883da11455fffff,2025-01-15 13:06:00,19,4815,Route 04,2025-01-15 13:00:00,2,0
20250115-4225,883da11409fffff,2025-01-15 13:06:00,17,313256,The Junkyard Cafe,2025-01-15 13:00:00,2,0
20250115-4745,883da11407fffff,2025-01-15 13:06:00,21,4631,Andhra Bhavan,2025-01-15 13:00:00,2,0
20250115-1295,883da102c7fffff,2025-01-15 13:06:00,11,3719,TGI Friday's,2025-01-15 13:00:00,2,0
20250115-1613,883da115a5fffff,2025-01-15 13:06:00,15,305240,The Chatter House,2025-01-15 13:00:00,2,0
20250115-4084,883da1b925fffff,2025-01-15 13:06:00,14,18273624,Cafeteria & Co.,2025-01-15 13:00:00,2,0
20250115-4879,883da1140bfffff,2025-01-15 13:06:00,11,309478,Ambrosia Bliss,2025-01-15 13:00:00,2,0
20250115-3415,883da1b925fffff,2025-01-15 13:06:00,8,18161577,Spezia Bistro,2025-01-15 13:00:00,2,0
20250115-4571,883da11535fffff,2025-01-15 13:06:00,20,307490,Summer House Cafe,2025-01-15 13:00:00,2,0
20250115-4427,883da11407fffff,2025-01-15 13:06:00,18,4631,Andhra Bhavan,2025-01-15 13:00:00,2,0
20250115-0963,883da115a5fffff,2025-01-15 13:06:00,16,304299,The Flying Saucer Cafe,2025-01-15 13:00:00,2,0
20250115-2727,883da11455fffff,2025-01-15 13:06:00,17,301605,Warehouse Cafe,2025-01-15 13:00:00,2,0
20250115-1135,883da11549fffff,2025-01-15 13:07:00,12,312772,2 Bandits Lounge & Bar,2025-01-15 13:00:00,2,0
20250115-0234,883da1140bfffff,2025-01-15 13:07:00,16,910,United Coffee House,2025-01-15 13:00:00,2,0
20250115-2979,883da11409fffff,2025-01-15 13:07:00,12,306497,Punjabi By Nature,2025-01-15 13:00:00,2,0
20250115-2806,883da102cdfffff,2025-01-15 13:07:00,13,310958,Rustom's Parsi Bhonu,2025-01-15 13:00:00,2,0
20250115-1626,883da11409fffff,2025-01-15 13:07:00,10,310463,Sbarro,2025-01-15 13:00:00,2,0
20250115-1061,883da1140bfffff,2025-01-15 13:07:00,23,307190,The Rolling Joint,2025-01-15 13:00:00,2,0
20250115-1110,883da11409fffff,2025-01-15 13:07:00,13,4249,Wenger's,2025-01-15 13:00:00,2,0
20250115-2635,883da11423fffff,2025-01-15 13:07:00,10,7227,Out Of The Box,2025-01-15 13:00:00,2,0
20250115-0081,883da11421fffff,2025-01-15 13:07:00,9,2675,Sevilla - The Claridges,2025-01-15 13:00:00,2,0
20250115-3972,883da102edfffff,2025-01-15 13:08:00,24,8621,Rose Cafe,2025-01-15 13:00:00,2,0
20250115-0189,883da115a5fffff,2025-01-15 13:08:00,14,305240,The Chatter House,2025-01-15 13:00:00,2,0
20250115-1660,883da11585fffff,2025-01-15 13:08:00,5,2004,Indian Accent - The Manor,2025-01-15 13:00:00,2,0
20250115-4651,883da11423fffff,2025-01-15 13:08:00,24,1614,Big Chill,2025-01-15 13:00:00,2,0
20250115-3055,883da1152bfffff,2025-01-15 13:08:00,9,304296,My Bar Grill,2025-01-15 13:00:00,2,0
20250115-1108,883da102d7fffff,2025-01-15 13:08:00,14,2649,Whipped,2025-01-15 13:00:00,2,0
20250115-3226,883da115e9fffff,2025-01-15 13:08:00,13,309882,Kathputli,2025-01-15 13:00:00,2,0
20250115-4625,883da11409fffff,2025-01-15 13:08:00,9,3168,Blues,2025-01-15 13:00:00,2,0
20250115-0630,883da11423fffff,2025-01-15 13:08:00,15,844,Khan Chacha,2025-01-15 13:00:00,2,0
20250115-4398,883da11453fffff,2025-01-15 13:09:00,18,463,Karim's,2025-01-15 13:00:00,2,0
20250115-1274,883da11409fffff,2025-01-15 13:09:00,21,900,Saravana Bhavan,2025-01-15 13:00:00,2,0
20250115-2656,883da18da3fffff,2025-01-15 13:09:00,13,306476,AMPM CafÃ­Â© & Bar,2025-01-15 13:00:00,2,0
20250115-0418,883da1151bfffff,2025-01-15 13:09:00,14,1188,Lodi - The Garden Restaurant,2025-01-15 13:00:00,2,0
20250115-0330,883da115a5fffff,2025-01-15 13:09:00,12,304299,The Flying Saucer Cafe,2025-01-15 13:00:00,2,0
20250115-0110,883da11453fffff,2025-01-15 13:09:00,16,463,Karim's,2025-01-15 13:00:00,2,0
20250115-4424,883da11423fffff,2025-01-15 13:09:00,21,307802,Town Hall,2025-01-15 13:00:00,2,0
20250115-4310,883da1b925fffff,2025-01-15 13:10:00,17,18161577,Spezia Bistro,2025-01-15 13:00:00,2,0
20250115-4852,883da11431fffff,2025-01-15 13:10:00,19,305525,Cafe Lota,2025-01-15 13:00:00,2,0
20250115-0011,883da1152bfffff,2025-01-15 13:10:00,22,308322,Hauz Khas Social,2025-01-15 13:00:00,2,0
20250115-4807,883da11453fffff,2025-01-15 13:10:00,24,463,Karim's,2025-01-15 13:00:00,2,0
20250115-3825,883da1140bfffff,2025-01-15 13:10:00,17,302878,Cha Bar,2025-01-15 13:00:00,2,0
20250115-3144,883da18da3fffff,2025-01-15 13:10:00,14,304746,The California Boulevard,2025-01-15 13:00:00,2,0
20250115-3308,883da11455fffff,2025-01-15 13:10:00,21,301605,Warehouse Cafe,2025-01-15 13:00:00,2,0
20250115-0760,883da11409fffff,2025-01-15 13:10:00,17,8911,The Beer Cafe,2025-01-15 13:00:00,2,0
20250115-4585,883da11409fffff,2025-01-15 13:10:00,15,3506,Indian Coffee House,2025-01-15 13:00:00,2,0
20250115-4178,883da11423fffff,2025-01-15 13:10:00,9,311531,The Big Chill Cakery,2025-01-15 13:00:00,2,0
20250115-0217,883da1151bfffff,2025-01-15 13:11:00,10,1188,Lodi - The Garden Restaurant,2025-01-15 13:00:00,2,0
20250115-1468,883da1140bfffff,2025-01-15 13:11:00,19,305453,Chew - Pan Asian Cafe,2025-01-15 13:00:00,2,0
20250115-0226,883da115a5fffff,2025-01-15 13:11:00,22,304299,The Flying Saucer Cafe,2025-01-15 13:00:00,2,0
20250115-3014,883da11409fffff,2025-01-15 13:11:00,16,301011,Starbucks,2025-01-15 13:00:00,2,0
20250115-4626,883da11549fffff,2025-01-15 13:11:00,15,312772,2 Bandits Lounge & Bar,2025-01-15 13:00:00,2,0
20250115-1749,883da102d7fffff,2025-01-15 13:11:00,16,2649,Whipped,2025-01-15 13:00:00,2,0
20250115-2426,883da11641fffff,2025-01-15 13:11:00,15,301677,Rahul Eggs,2025-01-15 13:00:00,2,0
